,ds,yhat,yhat_lower,yhat_upper,y,cutoff
622,2023-01-05,35.16855167754791,-26.244727882597353,87.53465410767873,25.71,2023-01-04
623,2023-01-06,30.74985951329296,-24.67393671011211,86.54638915288626,24.52,2023-01-05
624,2023-01-07,25.617368897938235,-31.683680529169976,81.39836372948403,18.72,2023-01-06
625,2023-01-08,24.9311702138031,-35.10401808095312,84.23443173330129,22.17,2023-01-07
626,2023-01-09,31.583513479002416,-28.351339882790278,87.57292607152253,26.54,2023-01-08
627,2023-01-10,32.69277133326299,-28.432012814395673,89.69361532345336,24.83,2023-01-09
628,2023-01-11,35.72651138290942,-23.51990064804909,92.43189877553793,25.47,2023-01-10
629,2023-01-12,36.631559792877,-20.505989291334444,93.09434256995569,25.4,2023-01-11
630,2023-01-13,31.879360764588128,-24.26694946073056,89.50608646293283,29.48,2023-01-12
631,2023-01-14,25.92945385162141,-29.535382622159293,85.32226508994601,27.99,2023-01-13
632,2023-01-15,24.46447897188338,-31.50015444758569,82.16294428837227,23.74,2023-01-14
633,2023-01-16,30.610900287970534,-30.373885998339148,89.12384622792348,27.89,2023-01-15
634,2023-01-17,31.083267139343416,-26.619577282448674,90.52080798148118,26.89,2023-01-16
635,2023-01-18,33.25028860629478,-26.767899704004364,89.42490248001054,33.56,2023-01-17
636,2023-01-19,34.560308900533734,-22.71261019926035,92.01633945542332,24.75,2023-01-18
637,2023-01-20,28.634126406449475,-32.90340416543913,87.91124735107077,25.72,2023-01-19
638,2023-01-21,22.791239983841336,-35.38407840138692,82.13034047505263,21.07,2023-01-20
639,2023-01-22,20.677612734199347,-39.98442761810708,80.34051239006101,19.31,2023-01-21
640,2023-01-23,27.189356394559816,-31.732367515984212,90.72056888757199,23.12,2023-01-22
641,2023-01-24,27.467580520669053,-24.1577583491986,89.46171751916476,30.75,2023-01-23
642,2023-01-25,29.510536613315928,-28.669114697156875,87.91187059885264,25.83,2023-01-24
643,2023-01-26,30.849855374819256,-26.862789361168797,91.97123897195603,26.21,2023-01-25
644,2023-01-27,25.47377928150399,-35.74164553326875,84.19273574983029,25.38,2023-01-26
645,2023-01-28,19.907266387458144,-35.912801064880206,73.69269034292039,18.81,2023-01-27
646,2023-01-29,19.48068244810697,-38.41800638568201,82.60310903103935,23.14,2023-01-28
647,2023-01-30,26.35105512646723,-35.39608634797687,88.28018923676393,21.83,2023-01-29
648,2023-01-31,26.720377597685797,-31.018210438270792,80.83056514331204,30.25,2023-01-30
649,2023-02-01,29.273184744237938,-25.778804714156095,86.39292358942907,30.95,2023-01-31
650,2023-02-02,32.38586000275606,-24.10819926783307,88.25908373558492,32.39,2023-02-01
651,2023-02-03,28.204649921572987,-28.821867450316404,90.72447668880544,33.69,2023-02-02
652,2023-02-04,22.888028435790247,-38.90417236892802,84.38335337919166,26.32,2023-02-03
653,2023-02-05,22.66724406674612,-34.47657090276744,79.40459285760814,23.79,2023-02-04
654,2023-02-06,29.308290590893982,-28.307021093314127,88.53646265895925,28.48,2023-02-05
655,2023-02-07,31.431447935336465,-26.721650268849704,87.97203127719223,36.82,2023-02-06
656,2023-02-08,33.7746530681603,-22.20342722990317,88.4823193727318,38.66,2023-02-07
657,2023-02-09,36.778325534057075,-19.668121531590316,95.51537482414221,40.35,2023-02-08
658,2023-02-10,32.14254848123038,-23.32465932391219,87.31085043409271,29.37,2023-02-09
659,2023-02-11,26.419271143223547,-28.45808256017367,86.2320075128982,21.42,2023-02-10
660,2023-02-12,24.873258605219466,-31.156439825278422,81.57198076238065,21.07,2023-02-11
661,2023-02-13,31.509133686435078,-26.63446949028599,90.39494663526733,29.6,2023-02-12
662,2023-02-14,32.650122923553795,-24.33047733164671,88.39744752609583,64.06,2023-02-13
663,2023-02-15,34.85844163621128,-21.33589994219192,94.15090763003296,42.44,2023-02-14
664,2023-02-16,36.63346340751907,-20.34823086397664,91.37587974276076,44.45,2023-02-15
665,2023-02-17,30.42771113317117,-23.594159412283435,87.73204696807899,40.14,2023-02-16
666,2023-02-18,24.359414590329806,-36.287943963264404,82.85119175833617,30.63,2023-02-17
667,2023-02-19,22.5051213812771,-32.4227832487708,80.70053485924694,29.67,2023-02-18
668,2023-02-20,26.95875852793305,-32.3606093581829,85.63865482480436,37.17,2023-02-19
669,2023-02-21,26.718942394328575,-30.31043221541014,84.99451700209664,37.35,2023-02-20
670,2023-02-22,27.955839890012292,-26.275817183969675,85.38535205458606,40.87,2023-02-21
671,2023-02-23,28.75857908759682,-28.68963449677083,91.6508400569263,42.64,2023-02-22
672,2023-02-24,21.857669266385173,-37.16063508656819,77.90832715047759,34.96,2023-02-23
673,2023-02-25,15.029853959091882,-45.25948860464827,71.30132425029007,24.66,2023-02-24
674,2023-02-26,11.78208203984059,-45.10435576501515,68.95244673254341,24.31,2023-02-25
675,2023-02-27,16.439123955918724,-40.52811048290668,74.15192731975097,27.33,2023-02-26
676,2023-02-28,16.50316443472196,-40.799411374217975,74.59682247333669,29.02,2023-02-27
677,2023-03-01,17.531637191521828,-36.936597012788255,74.65378517220216,35.83,2023-02-28
678,2023-03-02,18.214859316143528,-36.99385989905244,76.53468873932681,33.61,2023-03-01
679,2023-03-03,11.203121916851064,-46.38358141718658,67.44712111230896,34.76,2023-03-02
680,2023-03-04,4.422714616109402,-51.013810469569954,59.85950040032668,27.05,2023-03-03
681,2023-03-05,2.0048871781640143,-51.66860557718084,61.74695587409,29.31,2023-03-04
682,2023-03-06,8.05282645987146,-48.722552127190056,66.36666039291231,37.98,2023-03-05
683,2023-03-07,8.116572512524739,-48.32621513291381,66.84384068513879,37.76,2023-03-06
684,2023-03-08,10.306761400964385,-48.23132058361668,67.91434236189524,37.32,2023-03-07
685,2023-03-09,11.158233334489609,-40.083704280843044,71.01212319588736,40.55,2023-03-08
686,2023-03-10,6.344063727167601,-48.648337439408685,66.74232026848591,36.92,2023-03-09
687,2023-03-11,0.8210548499363481,-55.0583667037216,60.845875929307475,101.26,2023-03-10
688,2023-03-12,0.009558845390255755,-55.40869630711227,54.29770312194109,30.9,2023-03-11
689,2023-03-13,6.798849647926845,-50.129498762646264,61.63574654538236,39.89,2023-03-12
690,2023-03-14,9.071841690697669,-49.298512085343624,64.03920876914832,36.15,2023-03-13
691,2023-03-15,11.357496226900839,-44.6853770001802,69.04525760596314,32.87,2023-03-14
692,2023-03-16,13.951799312297513,-41.70153849375817,69.96795766729653,29.15,2023-03-15
693,2023-03-17,8.847890530330353,-49.80297406056254,69.1876515195582,28.88,2023-03-16
694,2023-03-18,3.9781805690091563,-55.27397561635535,62.51664157646464,21.37,2023-03-17
695,2023-03-19,2.3139438323115122,-55.138768772850135,53.96913161612288,22.36,2023-03-18
696,2023-03-20,9.668786257574434,-48.536406924686545,73.82202724259491,24.99,2023-03-19
697,2023-03-21,10.944671154643533,-44.8701955794243,69.32256759273885,22.84,2023-03-20
698,2023-03-22,13.583924230885568,-41.241845665215436,70.91177065943354,23.67,2023-03-21
699,2023-03-23,15.912925691458518,-41.51394125390458,72.74049755117059,27.1,2023-03-22
700,2023-03-24,10.893444098252115,-44.50819343342667,66.52659374923374,26.62,2023-03-23
701,2023-03-25,4.6603088598370075,-54.59463790923693,63.571439243039784,20.36,2023-03-24
702,2023-03-26,3.355014166536416,-52.619180619294745,61.86596067136052,22.16,2023-03-25
703,2023-03-27,9.773439380966419,-47.773204275786746,64.71501112375776,32.61,2023-03-26
704,2023-03-28,10.525473620613605,-45.61249493832375,68.13307842056125,33.3,2023-03-27
705,2023-03-29,12.717409761523388,-43.082892373417565,67.15206630531293,34.6,2023-03-28
706,2023-03-30,14.062810098916495,-46.31882908504241,70.21755580264146,37.4,2023-03-29
707,2023-03-31,8.937246346608804,-47.880948943632475,67.6816392001909,31.44,2023-03-30
708,2023-04-01,2.5163472366393167,-51.5127186181951,61.00513976873041,24.74,2023-03-31
709,2023-04-02,0.729719866885433,-59.57579970045063,61.94443278192043,23.68,2023-04-01
710,2023-04-03,6.344915753395624,-51.49683179700951,66.37770381130447,33.29,2023-04-02
711,2023-04-04,6.204545865549516,-53.22256505545254,60.429857547914146,34.82,2023-04-03
712,2023-04-05,7.518570606460127,-50.30447580351421,65.39284126194187,38.41,2023-04-04
713,2023-04-06,9.051699165577935,-46.83197650969173,68.02965501886189,33.04,2023-04-05
714,2023-04-07,3.3963820259898605,-52.049836271893476,58.9173022982245,27.94,2023-04-06
715,2023-04-08,-3.279347832137095,-62.49859495812412,52.26373855500858,25.17,2023-04-07
716,2023-04-09,-5.1247575641762815,-63.154357433887085,49.56429531778553,24.1,2023-04-08
717,2023-04-10,1.153589686362288,-55.849619677203485,57.27374883241619,28.42,2023-04-09
718,2023-04-11,1.2877423998762865,-52.486658732882816,59.18845793420007,33.68,2023-04-10
719,2023-04-12,2.738429502847413,-53.37853482115098,56.95955073712476,26.82,2023-04-11
720,2023-04-13,4.344105672376702,-52.00524835622424,66.0064220285559,35.56,2023-04-12
721,2023-04-14,-1.614841051705584,-61.34608151016297,58.87066768132502,33.95,2023-04-13
722,2023-04-15,-6.463666458804365,-66.55455093523109,50.212064701324636,27.1,2023-04-14
723,2023-04-16,-8.241803876481619,-65.08503637959483,45.647420374096455,30.47,2023-04-15
724,2023-04-17,-1.2378368321909843,-61.008148549650706,53.77036107543306,39.51,2023-04-16
725,2023-04-18,-0.47439636922315387,-58.71344531080154,52.63559379631632,60.82,2023-04-17
726,2023-04-19,2.210216879188191,-51.583048531786005,63.20941205853271,81.94,2023-04-18
727,2023-04-20,5.29636525110987,-52.36158356501774,62.60476936286684,76.59,2023-04-19
728,2023-04-21,1.3799368529206841,-58.90091180039318,54.9334477540711,46.37,2023-04-20
729,2023-04-22,-3.2280591501631726,-59.20170376317285,52.77192699481381,43.83,2023-04-21
730,2023-04-23,-3.7156269036563554,-55.40383435065947,53.27671038576755,48.45,2023-04-22
731,2023-04-24,3.0548233890053464,-54.29797077977171,59.032252387562345,51.48,2023-04-23
732,2023-04-25,5.005797467693746,-52.86649096898793,61.44843406812763,44.42,2023-04-24
733,2023-04-26,8.056411274367848,-49.33645696090255,64.14423788075851,46.89,2023-04-25
734,2023-04-27,10.985984649975096,-46.31297138421222,67.83471359359227,43.42,2023-04-26
735,2023-04-28,6.22688536343954,-48.432379420308756,65.017196758053,43.63,2023-04-27
736,2023-04-29,0.5539942037297338,-56.66111394745692,54.96978368169132,41.25,2023-04-28
737,2023-04-30,0.6079744704699808,-59.35687118919807,56.99975830180184,50.58,2023-04-29
738,2023-05-01,7.639044443256689,-47.47326153441798,62.86703939020028,77.13,2023-04-30
739,2023-05-02,9.854531659079464,-47.820001700984584,68.27725446380646,95.05,2023-05-01
740,2023-05-03,12.390442078207535,-44.51864331722645,66.89041021664899,83.76,2023-05-02
741,2023-05-04,15.682075453554292,-41.77198628551662,76.78007700728612,86.49,2023-05-03
742,2023-05-05,10.558391084089081,-46.66647777724985,66.71672519764262,155.84,2023-05-04
743,2023-05-06,6.5664170468993275,-48.32270814205988,59.559679393338214,150.69,2023-05-05
744,2023-05-07,6.676477339589665,-49.52897255654922,63.6982800229171,125.19,2023-05-06
745,2023-05-08,14.496680144705191,-40.453223580733,72.46941753860824,122.49,2023-05-07
746,2023-05-09,16.269014458216805,-44.599194383005674,71.83578577981163,103.19,2023-05-08
747,2023-05-10,18.328196774366404,-40.355336812424255,75.92786928503682,108.13,2023-05-09
748,2023-05-11,20.63060658978944,-38.459977668382365,77.74863596865984,113.38,2023-05-10
749,2023-05-12,16.11668842714393,-39.92091570447756,81.35467914279636,77.85,2023-05-11
750,2023-05-13,9.700326242893125,-51.60478304760127,66.78183103234583,49.68,2023-05-12
751,2023-05-14,7.738283428681687,-45.7436760460153,70.99652897783822,48.38,2023-05-13
752,2023-05-15,13.48022211709571,-43.13750172121994,70.07011544418606,68.04,2023-05-14
753,2023-05-16,15.161981027298818,-40.16111182594765,79.13247816504006,64.37,2023-05-15
754,2023-05-17,15.484130994437425,-43.37015646797142,73.34089697358098,60.51,2023-05-16
755,2023-05-18,17.111708501256466,-39.03746833482178,70.9514832789028,61.43,2023-05-17
756,2023-05-19,10.908989693027358,-42.97806520678125,64.77785900929254,53.95,2023-05-18
757,2023-05-20,4.429759888275004,-54.29658093864198,61.251855081143546,38.59,2023-05-19
758,2023-05-21,2.8157192713697157,-50.63664151127412,58.65348053237424,40.75,2023-05-20
759,2023-05-22,8.16205506546142,-48.38298085391956,66.07820314521464,54.74,2023-05-21
760,2023-05-23,9.317422266935214,-47.71110646770299,66.48474362738726,61.47,2023-05-22
761,2023-05-24,11.448041445463335,-46.1397189674366,68.71711846427763,51.26,2023-05-23
762,2023-05-25,12.103196250585244,-47.583894840266865,67.07386919310102,47.96,2023-05-24
763,2023-05-26,7.6826274387645475,-51.58900684236309,66.93367733121927,38.3,2023-05-25
764,2023-05-27,1.4891256581558387,-56.901601689277335,61.45133051882279,30.86,2023-05-26
765,2023-05-28,-0.09498528238661486,-56.392551162620194,58.034947599440514,35.3,2023-05-27
766,2023-05-29,5.472068190313955,-53.854547787487974,62.020926315869296,43.75,2023-05-28
767,2023-05-30,7.214681975938002,-46.959646998091536,64.26756338057734,52.79,2023-05-29
768,2023-05-31,9.184616045019393,-48.50206783836165,63.66810733518366,45.64,2023-05-30
769,2023-06-01,11.198834674936258,-47.30841428928779,66.66762319079953,46.43,2023-05-31
770,2023-06-02,6.3521245811903135,-46.4581165634337,64.30081790289678,37.54,2023-06-01
771,2023-06-03,0.9482442576734709,-58.430446436432526,58.25124740511222,29.19,2023-06-02
772,2023-06-04,-0.4100949621878165,-58.962487753843355,55.31839311235844,26.54,2023-06-03
773,2023-06-05,5.980923732393972,-50.45982552326148,63.78935749089448,42.77,2023-06-04
774,2023-06-06,8.34118225176609,-53.22323878896305,66.52315583660793,32.44,2023-06-05
775,2023-06-07,10.363930833562803,-42.44666703863812,64.350715906016,28.58,2023-06-06
776,2023-06-08,12.04475543064876,-42.23001575631059,70.87696765310312,29.88,2023-06-07
777,2023-06-09,7.576432242833601,-51.21000307594505,66.1304660050854,27.11,2023-06-08
778,2023-06-10,1.4970172374278068,-53.35750015656754,63.256686607574146,29.35,2023-06-09
779,2023-06-11,0.05427286154718125,-58.57316274669764,57.51201461252726,22.46,2023-06-10
780,2023-06-12,7.356263050938612,-50.637158767666875,62.601931520082886,22.16,2023-06-11
781,2023-06-13,8.383265658071881,-43.158684711651695,63.469392516296786,21.16,2023-06-12
782,2023-06-14,10.431124450384509,-46.05912606185777,68.08961550204837,26.85,2023-06-13
783,2023-06-15,11.923214831998042,-45.33464385143865,70.8511321869469,23.77,2023-06-14
784,2023-06-16,7.6988656191836355,-44.38540702352552,63.70372979291496,25.51,2023-06-15
785,2023-06-17,1.509890139438724,-54.66108983690783,59.16407610938597,22.78,2023-06-16
786,2023-06-18,0.19692162894309284,-58.33671950856718,55.1190232840134,19.26,2023-06-17
787,2023-06-19,6.725198297890074,-50.54948224496151,64.81864577632392,23.8,2023-06-18
788,2023-06-20,7.88195694920425,-48.936023191363056,65.29847301444913,23.49,2023-06-19
789,2023-06-21,9.40454694007018,-46.88577422837755,71.43639266226438,25.91,2023-06-20
790,2023-06-22,11.212317016157733,-46.33883436410992,69.62664174684099,21.75,2023-06-21
791,2023-06-23,6.05815924896751,-50.27544322854467,62.85004679961166,24.16,2023-06-22
792,2023-06-24,0.41571561782964395,-59.822163871218834,59.95620612748141,19.46,2023-06-23
793,2023-06-25,-1.4951931212159408,-54.84955514373844,56.737956061824285,16.58,2023-06-24
794,2023-06-26,4.658265586862955,-58.514194730527386,62.464457767051364,18.36,2023-06-25
795,2023-06-27,5.549301814743059,-47.214413800374736,66.56459550315856,23.75,2023-06-26
796,2023-06-28,6.922053429299134,-51.19477629598585,65.15261244606829,25.02,2023-06-27
797,2023-06-29,8.38042533702307,-44.71053756231916,69.7857221283408,38.65,2023-06-28
798,2023-06-30,3.549093750726774,-58.16868900520649,60.80713246585186,34.62,2023-06-29
799,2023-07-01,-2.991842510505096,-59.977708453108086,53.09879161169053,21.91,2023-06-30
800,2023-07-02,-4.6843588797814615,-61.78161780834763,52.21378776670352,18.91,2023-07-01
801,2023-07-03,1.293405892963305,-56.43875100224453,56.063280366722864,25.57,2023-07-02
802,2023-07-04,2.2237919018208334,-55.43078106078111,56.842467881076985,29.85,2023-07-03
803,2023-07-05,3.803043569966418,-53.59851403989693,60.19442799415457,57.57,2023-07-04
804,2023-07-06,5.826653065470246,-51.092358507578766,61.154259940612505,43.88,2023-07-05
805,2023-07-07,0.22148531548112516,-57.65972292708926,58.589268437390544,37.1,2023-07-06
806,2023-07-08,-5.463762772378631,-62.80615877406436,50.666126915948894,23.4,2023-07-07
807,2023-07-09,-7.53057552908534,-65.95816971988941,48.48158416960944,22.28,2023-07-08
808,2023-07-10,-1.404770945273004,-59.73671588807837,56.46410216244615,26.74,2023-07-09
809,2023-07-11,-0.5038714752786841,-56.71794689417775,60.40632158170583,26.46,2023-07-10
810,2023-07-12,1.3879419504272388,-54.14077648733608,56.6942144935237,32.32,2023-07-11
811,2023-07-13,3.4361275295685196,-51.085324514509416,62.91939463531338,38.62,2023-07-12
812,2023-07-14,-2.2539837927113613,-61.81965631105374,53.93342044041565,28.94,2023-07-13
813,2023-07-15,-8.060638361724358,-68.61374208108458,50.91273460691628,18.22,2023-07-14
814,2023-07-16,-9.862631066605857,-67.83569179044453,45.29987082647326,20.79,2023-07-15
815,2023-07-17,-3.2603634511159374,-58.16963934430197,55.143659033912876,26.92,2023-07-16
816,2023-07-18,-1.7685222301188226,-59.37181358907172,56.56917974581863,35.48,2023-07-17
817,2023-07-19,0.7016523732544417,-61.1718172891874,54.36854162064529,31.91,2023-07-18
818,2023-07-20,2.504588043633685,-53.67031481442362,64.2655432380711,32.01,2023-07-19
819,2023-07-21,-2.1413266216470763,-64.14838722379464,53.65155015422302,33.37,2023-07-20
820,2023-07-22,-7.412703511266701,-62.634904874771784,44.709196612510866,23.55,2023-07-21
821,2023-07-23,-8.357462095086612,-65.93283149544746,52.69518096368944,25.07,2023-07-22
822,2023-07-24,-0.8200089842942351,-52.98322747598223,55.89351671209635,38.56,2023-07-23
823,2023-07-25,1.2480868949532127,-60.56077235684387,56.1182617618033,36.0,2023-07-24
824,2023-07-26,4.47818550921254,-50.70089423289199,57.6820628068292,31.66,2023-07-25
825,2023-07-27,7.202768033068935,-58.14213130392951,64.25152053007494,36.95,2023-07-26
826,2023-07-28,3.6432696773115616,-48.59968111941562,62.671672254922264,42.61,2023-07-27
827,2023-07-29,-1.1128849827897085,-61.63582256855919,52.63676727801861,25.94,2023-07-28
828,2023-07-30,-0.4011276975756939,-51.449470754803436,59.71036623427979,23.61,2023-07-29
829,2023-07-31,7.359400122483045,-47.26159758906933,63.59199890044093,27.66,2023-07-30
830,2023-08-01,9.267652361308642,-47.58792097388846,70.07942809546584,27.19,2023-07-31
831,2023-08-02,13.10923846420652,-44.54932458609187,68.64252013175809,29.18,2023-08-01
832,2023-08-03,16.54873619840686,-37.67503901314892,73.45130954716014,27.01,2023-08-02
833,2023-08-04,12.971784315713704,-41.7944134793333,67.73119286311814,23.31,2023-08-03
834,2023-08-05,8.61872557121508,-46.76156024734734,66.03405898729449,20.08,2023-08-04
835,2023-08-06,9.254216031723892,-49.60531355281047,65.48913718895813,18.49,2023-08-05
836,2023-08-07,16.700102546443038,-40.30824564423581,77.82030051816349,28.31,2023-08-06
837,2023-08-08,18.817890348057976,-40.23777054358667,74.69729575900715,28.85,2023-08-07
838,2023-08-09,22.56559301714772,-31.319663390212146,77.0116924246026,26.01,2023-08-08
839,2023-08-10,25.89404867638015,-33.08581752721481,80.78798001660475,26.85,2023-08-09
840,2023-08-11,21.76820340159083,-35.77291222330593,75.87578189917838,22.81,2023-08-10
841,2023-08-12,17.139825744116962,-41.98353496101429,76.21716314918066,18.0,2023-08-11
842,2023-08-13,17.12668537689307,-44.42125086029761,73.81118545613211,18.08,2023-08-12
843,2023-08-14,24.175581275038617,-30.379948818606948,79.62555964053028,25.99,2023-08-13
844,2023-08-15,25.88183959745574,-30.927519125174285,85.00466368068233,30.46,2023-08-14
845,2023-08-16,28.629468496694855,-26.107188205120934,87.5733012489589,35.79,2023-08-15
846,2023-08-17,31.11270272303495,-27.214293386169103,87.3044010909751,43.35,2023-08-16
847,2023-08-18,26.448743187627144,-31.16556725391006,81.75541065312753,29.14,2023-08-17
848,2023-08-19,21.065330852013176,-35.91823392536774,78.79533304013904,18.05,2023-08-18
849,2023-08-20,19.450573730662544,-37.83608707664504,79.55743809976947,19.06,2023-08-19
850,2023-08-21,25.9084959263859,-32.6889700950563,81.86943412222413,27.43,2023-08-20
851,2023-08-22,27.324465905171202,-30.320978406410713,83.73956857734605,36.04,2023-08-21
852,2023-08-23,29.376082109750275,-29.192795396415757,87.17183593742504,26.63,2023-08-22
853,2023-08-24,30.96073267222426,-25.22637221172248,90.09029807925309,23.91,2023-08-23
854,2023-08-25,25.573870529757606,-33.13997869596098,83.34160480800632,27.73,2023-08-24
855,2023-08-26,20.080467651131528,-35.31049448229934,72.73708950956959,16.16,2023-08-25
856,2023-08-27,17.749947422902988,-36.95050198794742,76.48597393535916,16.16,2023-08-26
857,2023-08-28,23.844699748019973,-33.47507813975855,78.72626364115756,32.09,2023-08-27
858,2023-08-29,24.959405323749827,-30.10578334725047,84.28603160922225,37.97,2023-08-28
859,2023-08-30,27.007883270614663,-36.425263740068615,83.76624972086319,26.99,2023-08-29
860,2023-08-31,28.646556109785188,-31.653541275292135,85.60444403390535,26.02,2023-08-30
861,2023-09-01,23.34606722906838,-32.072470348901994,80.1987045178206,21.95,2023-08-31
862,2023-09-02,17.44118442043237,-36.43775685989682,70.99573722991552,15.38,2023-09-01
863,2023-09-03,15.506147115521856,-44.25051195739787,69.65981038132095,15.19,2023-09-02
864,2023-09-04,21.891567164357475,-37.250422084675414,76.09342916136124,19.99,2023-09-03
865,2023-09-05,22.973863850465158,-33.15980987042834,80.02309755870672,21.91,2023-09-04
866,2023-09-06,25.235176350339376,-29.50791270806788,81.97454381796373,23.36,2023-09-05
867,2023-09-07,26.846088836341682,-32.083910024670324,86.43157636609037,22.79,2023-09-06
868,2023-09-08,21.77352644488456,-40.42340362335702,80.8618123285062,21.68,2023-09-07
869,2023-09-09,15.511297717305373,-44.263743824263315,72.53618492319679,14.21,2023-09-08
870,2023-09-10,14.387670897397385,-43.334416270030985,74.01735801524967,13.22,2023-09-09
871,2023-09-11,20.924418291775503,-37.23004827677734,76.1970906588072,26.63,2023-09-10
872,2023-09-12,21.728512541560818,-35.732759564670005,77.56176701805296,19.96,2023-09-11
873,2023-09-13,23.874231828699415,-28.69107101669783,82.77380894930145,23.83,2023-09-12
874,2023-09-14,25.97438651999586,-31.579415457283943,81.33467459625827,22.54,2023-09-13
875,2023-09-15,19.918574338337013,-40.12631178977095,76.90939150604913,20.74,2023-09-14
876,2023-09-16,14.13479634349347,-44.07728831050094,69.42538488675777,13.8,2023-09-15
877,2023-09-17,11.937682893241774,-44.00229236157004,70.13734736057204,12.18,2023-09-16
878,2023-09-18,18.49803737372174,-33.56731277204943,75.15500068055219,20.75,2023-09-17
879,2023-09-19,19.403589342272376,-39.13956052470263,78.31415071783334,16.49,2023-09-18
880,2023-09-20,21.267682357866633,-31.78871887848502,75.6198416873073,18.47,2023-09-19
881,2023-09-21,22.212494957930772,-33.17256347802643,77.8973368478547,38.88,2023-09-20
882,2023-09-22,17.007324076127723,-38.293936148274554,74.67375791840882,13.02,2023-09-21
883,2023-09-23,10.252487944576227,-47.070362034652504,66.91897200688005,10.83,2023-09-22
884,2023-09-24,8.518925699159254,-45.695841559316605,65.82448733419766,10.39,2023-09-23
885,2023-09-25,13.758438799621597,-48.28041073259459,70.15829082354684,16.69,2023-09-24
886,2023-09-26,14.141946451588224,-44.42592797629939,65.59659971903868,19.27,2023-09-25
887,2023-09-27,15.480032859387745,-43.05051015735064,68.91002333328238,15.25,2023-09-26
888,2023-09-28,16.44073337262899,-41.39764007417903,73.8559801898169,14.81,2023-09-27
889,2023-09-29,10.825930751015257,-42.441104827357925,68.57001283411716,13.04,2023-09-28
890,2023-09-30,3.4853277168250223,-50.73213685495931,63.79743303420846,11.22,2023-09-29
891,2023-10-01,1.0673184924718626,-57.33393029430286,55.0023068093429,10.83,2023-09-30
892,2023-10-02,7.1067769354573445,-48.86734762772088,64.57782699990733,22.8,2023-10-01
893,2023-10-03,6.9889037943758705,-50.09679959993736,64.88495189020932,15.05,2023-10-02
894,2023-10-04,8.82074875505598,-51.13432795798137,64.29947273917935,12.74,2023-10-03
895,2023-10-05,9.672399311088242,-43.71105197639477,68.85351764983147,12.19,2023-10-04
896,2023-10-06,3.6473362059990517,-54.29012066484836,58.12145114493907,11.12,2023-10-05
897,2023-10-07,-2.4547738236539107,-59.1305486738111,53.42997685522041,9.226,2023-10-06
898,2023-10-08,-4.0150578359232405,-63.62002694573869,51.98059492785447,8.804,2023-10-07
899,2023-10-09,1.6575959647535674,-56.797420207668694,60.381575251135374,11.29,2023-10-08
900,2023-10-10,2.6038860918272055,-55.14797855691472,63.80054868470272,10.42,2023-10-09
901,2023-10-11,4.858820825299985,-54.1098790553644,63.44662402919569,10.81,2023-10-10
902,2023-10-12,6.748171646038525,-50.861574699393366,60.33980900771267,11.57,2023-10-11
903,2023-10-13,2.037528519725771,-51.21867933356393,63.97479732321322,11.61,2023-10-12
904,2023-10-14,-3.625628246078902,-60.61917349633774,57.4791968062062,7.941,2023-10-13
905,2023-10-15,-4.73723493572416,-64.515611441461,52.24171586005105,8.6,2023-10-14
906,2023-10-16,2.1836036601132465,-56.53393654652506,57.33847522956872,14.85,2023-10-15
907,2023-10-17,3.8123173223836826,-48.47567696762664,60.44329502568744,12.34,2023-10-16
908,2023-10-18,6.020943872618907,-46.353867534109476,60.1974121195252,12.82,2023-10-17
909,2023-10-19,8.532730570082995,-45.937398365086004,64.29637293795305,13.18,2023-10-18
910,2023-10-20,5.095971395618629,-51.739560450637455,56.299659298532724,16.98,2023-10-19
911,2023-10-21,-1.2529836738693056,-57.3656532034339,53.542044826053136,11.31,2023-10-20
912,2023-10-22,-0.8435266962927201,-57.997984907533926,57.17908383144632,11.48,2023-10-21
913,2023-10-23,5.740556527637459,-51.34171895838547,61.45987921565787,25.9,2023-10-22
914,2023-10-24,7.846654408809397,-51.307078423040544,60.89754774230964,31.36,2023-10-23
915,2023-10-25,10.248145191307712,-48.282049894427374,66.64820289886099,29.65,2023-10-24
916,2023-10-26,12.317416704671896,-49.2484086502796,66.10248612782748,28.96,2023-10-25
917,2023-10-27,8.065630358123322,-47.79229152493872,65.43347776189327,22.92,2023-10-26
918,2023-10-28,2.2175294605896028,-51.260229016266855,58.7357451147431,17.66,2023-10-27
919,2023-10-29,1.578800061229666,-55.79666098068536,56.92027123135219,18.11,2023-10-28
920,2023-10-30,8.622846778540051,-47.41835076164571,61.79798040511037,27.25,2023-10-29
921,2023-10-31,9.569039195064146,-47.08315414550209,64.25123387993747,29.03,2023-10-30
922,2023-11-01,10.429230636174816,-49.33173460948119,67.58838649140495,30.5,2023-10-31
923,2023-11-02,13.949939442193411,-40.73879694604797,72.82200744473867,30.07,2023-11-01
924,2023-11-03,8.013496542772092,-52.3349053135446,67.0065207841301,26.83,2023-11-02
925,2023-11-04,2.2828064249798317,-50.52500171846567,61.27755268320812,20.08,2023-11-03
926,2023-11-05,0.15594154657795656,-56.14801694713927,59.81937166290658,23.09,2023-11-04
927,2023-11-06,7.739472123381514,-48.54896582391852,63.65294959594707,34.96,2023-11-05
928,2023-11-07,8.700136503650475,-52.416208769844474,67.8823958936229,31.76,2023-11-06
929,2023-11-08,9.569672715387874,-47.08187469406394,62.007194953602614,36.84,2023-11-07
